33834771	Climate_change_in_Europe	35	15	2	4	0	0	0	0	29	9	1	3	0	0	0	0	0
33104401	Climate_change_in_Finland	30	14	0	0	0	0	0	0	25	9	0	0	0	0	0	0	0
41425885	Climate_change_in_Grenada	2	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1
17765610	Climate_change_in_Japan	60	34	10	18	0	0	0	0	47	24	3	11	0	0	0	0	0
37292576	Climate_change_in_Luxembourg	7	4	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0
19258753	Climate_change_in_New_Zealand	403	53	4	7	0	0	0	0	390	42	0	3	0	0	0	0	2
37292837	Climate_change_in_Norway	8	6	2	3	0	0	0	0	4	3	0	2	0	0	0	0	0
27021992	Climate_change_in_Scotland	52	24	1	2	0	0	0	0	44	18	0	1	0	0	0	0	0
37789728	Climate_change_in_South_Korea	64	17	3	5	0	0	0	0	61	14	2	4	0	0	0	0	0
24684259	Climate_change_in_Sweden	50	27	2	4	0	0	0	0	37	21	1	3	0	0	0	0	1
25378518	Climate_change_in_Tuvalu	140	36	3	6	0	0	0	0	129	26	0	3	0	0	0	0	1
9717400	Climate_change_in_popular_culture	189	108	57	51	22	13	23	273	111	43	22	15	2	2	3	0	4
13294262	Climate_change_in_the_Arctic	927	278	75	88	8	8	20	88	778	165	36	46	8	8	20	88	9
17803348	Climate_change_in_the_European_Union	28	12	0	0	0	0	0	0	28	12	0	0	0	0	0	0	0
25369297	Climate_change_in_the_United_Kingdom	117	36	33	21	10	7	64	266	110	32	27	18	10	7	64	266	2
2119179	Climate_change_mitigation	2070	701	270	271	40	30	296	8790	1618	400	125	139	30	22	270	5874	22
19770540	Climate_change_mitigation_scenarios	271	144	102	61	58	30	136	4020	123	34	41	8	0	0	0	0	2
1038280	Climate_engineering	1463	473	205	175	52	30	268	7980	1064	191	69	53	8	6	163	234	8
32478026	Climate_oscillation	24	15	0	0	0	0	0	0	20	12	0	0	0	0	0	0	1
1765281	Climate_sensitivity	427	148	72	57	18	12	211	2040	364	97	43	28	14	9	207	1494	4
142440	Climatology	470	293	93	137	2	2	2	0	316	177	17	66	0	0	0	0	7
47519	Cloud_forcing	47	31	3	6	0	0	0	0	36	24	0	3	0	0	0	0	2
5987	Coal	6462	3194	1939	2083	56	47	104	4747	3536	1291	247	698	10	10	19	170	45
87410	Coral_reef	5278	2407	1624	1703	48	40	115	4040	2751	836	149	548	2	2	12	0	36
47527	Cryosphere	335	196	46	67	0	0	0	0	214	117	3	29	0	0	0	0	4
21171721	Current_sea_level_rise	2372	968	576	533	58	34	1732	58718	1640	487	168	204	22	15	1376	4455	18
37335	Drought	3016	1496	904	1031	32	25	130	3050	1522	608	102	386	6	5	49	215	17
12382101	Drought_tolerance	30	22	3	6	0	0	0	0	19	13	1	4	0	0	0	0	0
2649947	Economics_of_global_warming	856	335	169	159	32	24	68	1560	688	195	99	89	16	14	49	644	7
19928041	Effect_of_climate_change_on_plant_biodiversity	310	89	38	45	4	3	4	6	240	38	9	16	0	0	0	0	2
25033588	Effects_of_climate_change_on_humans	577	261	145	136	48	25	109	2575	380	95	51	40	2	2	38	0	2
11476283	Effects_of_climate_change_on_marine_mammals	96	57	21	23	8	6	10	48	56	29	5	10	0	0	0	0	2
2119174	Effects_of_global_warming	3889	1472	971	1032	46	37	341	12543	2717	690	223	390	28	22	317	6864	15
9591749	Effects_of_global_warming_on_Australia	493	240	89	130	6	6	10	36	343	126	17	61	2	2	2	0	7
10865637	Effects_of_global_warming_on_South_Asia	245	142	54	77	2	2	2	0	175	84	14	37	0	0	0	0	4
35895879	Effects_of_global_warming_on_oceans	219	66	21	23	6	4	6	16	169	36	4	6	0	0	0	0	1
37104	Emissions_trading	1930	891	258	347	12	9	21	126	1279	422	49	141	6	4	15	32	16
6389531	Environmental_impact_of_aviation	450	168	37	42	2	2	8	0	380	116	11	23	0	0	0	0	7
4088601	Environmental_migrant	409	193	35	44	2	2	2	0	261	106	11	25	0	0	0	0	5
3407706	Environmental_policy	366	201	66	94	2	2	9	0	221	116	17	48	2	2	9	0	2
2348957	European_Climate_Change_Programme	80	53	2	4	0	0	0	0	66	42	1	3	0	0	0	0	2
9068275	Extinction_risk_from_global_warming	231	131	56	55	14	10	37	160	154	66	26	27	8	6	31	60	4
69902	Extreme_weather	841	371	156	169	20	16	144	2272	556	175	54	77	14	11	135	1111	7
25279689	Fisheries_and_climate_change	135	32	1	2	0	0	0	0	128	26	0	1	0	0	0	0	5
15662844	Forest_dieback	55	32	0	0	0	0	0	0	46	27	0	0	0	0	0	0	1
48146	Fossil_fuel	5997	2800	2208	2242	76	58	216	12412	2907	970	255	730	16	16	30	432	30
12686181	Fossil-fuel_phase-out	693	255	77	74	32	19	42	760	518	120	31	27	4	3	6	9	1
14202975	G8_Climate_Change_Roundtable	31	23	0	0	0	0	0	0	24	18	0	0	0	0	0	0	0
1563572	Geologic_temperature_record	170	89	23	36	2	2	4	0	108	58	5	21	0	0	0	0	2
12967	Geologic_time_scale	2116	1073	578	665	26	24	114	2640	1289	530	78	261	4	3	5	6	9
12463	Glacier	4451	2111	1408	1454	38	33	116	3729	2450	905	194	528	8	8	14	88	25
4186046	Glacier_mass_balance	224	78	10	16	0	0	0	0	193	56	2	8	0	0	0	0	3
38052446	Global_climate_regime	21	6	0	0	0	0	0	0	18	4	0	0	0	0	0	0	1
295445	Global_cooling	2216	878	805	621	142	84	1429	119868	1584	449	392	283	92	53	1265	57081	14
407233	Global_dimming	1406	585	226	274	4	4	8	16	918	293	40	119	2	2	4	0	8
5042951	Global_warming	19833	4598	5153	3159	712	323	22635	7306583	16540	2793	3189	1790	602	250	22294	5570000	52
12908	Global-warming_potential	330	208	64	77	6	6	16	72	206	111	22	38	4	4	12	20	5
888264	Glossary_of_climate_change	299	131	36	44	0	0	0	0	224	89	9	21	0	0	0	0	6
12395	Greenhouse_effect	4913	2115	1668	1570	56	41	7710	315946	2788	837	353	548	26	19	7618	144666	23
21350772	Greenhouse_gas	5454	2326	1666	1670	98	63	2393	145215	3464	994	369	600	52	32	2181	66976	27
22418684	Historical_impacts_of_climate_change	86	36	4	6	0	0	0	0	75	29	1	4	0	0	0	0	0
2068726	History_of_the_Earth	3015	1163	662	760	40	34	109	3570	2229	596	149	326	16	14	69	910	17
13471	Holocene	867	496	158	198	6	6	12	48	575	292	25	81	0	0	0	0	9
34740535	Homogenization_(climate)	21	7	0	0	0	0	0	0	20	6	0	0	0	0	0	0	0
1728672	Human_impact_on_the_environment	557	322	110	152	6	4	9	24	360	174	22	70	0	0	0	0	7
4243210	IPCC_Fourth_Assessment_Report	868	329	131	124	26	20	104	1980	632	214	62	65	18	14	81	1064	10
1262978	IPCC_Third_Assessment_Report	80	47	4	7	0	0	0	0	74	42	1	4	0	0	0	0	1
493760	Ice_sheet	310	191	67	77	6	6	13	66	200	113	9	31	0	0	0	0	5
17321713	Index_of_climate_change_articles	208	69	15	19	0	0	0	0	190	60	10	14	0	0	0	0	3
8991205	Indian_Ocean_Dipole	86	47	2	4	0	0	0	0	61	34	0	1	0	0	0	0	2
31253390	Individual_action_on_climate_change	25	16	2	3	0	0	0	0	15	7	0	1	0	0	0	0	1
3040255	Individual_and_political_action_on_climate_change	776	328	107	104	16	12	60	696	506	163	48	46	8	7	50	266	5
182371	Instrumental_temperature_record	1123	357	258	227	30	17	1047	17357	839	196	100	98	24	12	1036	12120	12
15030	Intergovernmental_Panel_on_Climate_Change	2545	786	567	355	100	49	3167	154889	2150	540	399	210	82	39	3108	120978	19
2794507	Iris_hypothesis	92	57	4	8	0	0	0	0	82	48	0	4	0	0	0	0	0
890916	James_Hansen	1592	528	398	245	114	59	1007	59236	1363	373	308	170	92	49	975	47628	13
3830833	Joint_Implementation	55	43	1	2	0	0	0	0	45	34	0	1	0	0	0	0	1
16775	Kyoto_Protocol	7307	3360	1615	1716	72	50	1607	80050	4143	1325	256	587	28	18	1429	24624	37
3282070	Land_Allocation_Decision_Support_System	59	19	1	2	0	0	0	0	23	16	0	0	0	0	0	0	0
4024695	Land_use,_land-use_change_and_forestry	108	63	28	25	18	10	18	160	78	37	10	7	0	0	0	0	0
11700559	List_of_scientists_opposing_the_mainstream_scientific_assessment_of_global_warming	3391	641	880	393	222	87	5079	441612	3005	458	694	260	202	79	5016	396027	18
36786	Little_Ice_Age	1907	841	463	436	48	28	589	14784	1295	434	164	184	32	19	489	8132	11
8941842	Low-carbon_economy	585	252	42	61	4	3	17	6	417	160	17	38	2	2	15	0	5
5384019	Marine_terrace	52	21	1	2	0	0	0	0	43	19	0	1	0	0	0	0	2
28370160	Media_coverage_of_climate_change	243	123	46	46	16	11	23	231	165	62	18	19	2	2	9	0	3
19904	Meteorology	2414	1216	609	729	16	14	25	308	1463	587	70	280	0	0	0	0	16
372608	Milankovitch_cycles	885	463	120	150	6	5	64	310	607	259	31	63	2	2	59	0	5
352597	National_Climate_Assessment	93	47	8	15	0	0	0	0	73	38	3	10	0	0	0	0	3
558685	Natural_environment	1913	957	524	657	12	11	25	242	914	421	56	248	2	2	2	0	17
22153	Nuclear_power	7579	2551	1582	1497	84	56	3143	175336	5136	1194	344	548	46	28	2844	79296	27
2801560	Ocean_acidification	1127	497	170	197	8	6	10	48	791	251	36	71	2	2	3	0	7
1449483	Orbital_forcing	76	49	6	8	0	0	0	0	65	41	2	5	0	0	0	0	1
44183	Ozone_depletion	3722	1842	1086	1229	36	33	157	3531	1999	732	126	406	14	12	76	312	27
1277926	Pacific_decadal_oscillation	206	112	12	19	2	2	2	0	149	74	3	11	0	0	0	0	4
51042	Paleoclimatology	632	320	77	95	6	5	42	190	483	220	24	51	6	5	42	190	13
1767342	Paleotempestology	71	40	3	6	0	0	0	0	65	35	1	4	0	0	0	0	0
328274	Palynology	233	152	13	22	0	0	0	0	176	113	3	12	0	0	0	0	1
26406489	Physical_impacts_of_climate_change	145	71	18	23	6	4	6	16	121	48	5	9	0	0	0	0	3
2260887	Politics_of_global_warming	824	216	48	57	10	10	38	350	742	167	28	37	8	8	35	256	7
25428398	Public_opinion_on_climate_change	510	190	130	95	64	38	89	3306	354	62	60	27	10	9	12	81	4
3720257	Quaternary_glaciation	371	161	41	56	4	4	6	12	291	99	5	21	0	0	0	0	2
467147	Radiative_forcing	294	167	36	46	2	2	2	0	191	99	7	21	0	0	0	0	4
5823188	Rainwater_tank	399	192	44	61	2	2	4	0	276	115	12	32	0	0	0	0	5
28433569	Reducing_emissions_from_deforestation_and_forest_degradation	95	17	3	5	0	0	0	0	90	13	0	2	0	0	0	0	0
2515784	Regime_shift	59	28	1	2	0	0	0	0	39	23	1	2	0	0	0	0	2
25784	Renewable_energy	5945	2098	981	1100	62	46	456	20884	4190	1008	239	457	32	22	396	8558	28
4804597	Retreat_of_glaciers_since_1850	1844	467	185	210	18	14	69	812	1570	271	53	88	6	5	22	55	12
21233325	Runaway_climate_change	578	109	37	30	10	8	181	1432	545	81	28	20	8	6	179	1056	6
44179	Satellite_temperature_measurements	643	176	69	59	18	10	112	920	491	114	29	29	10	5	38	90	6
326324	Scientific_opinion_on_climate_change	3210	900	814	564	152	80	1532	122160	2617	527	479	294	116	63	1450	91035	25
62529	Sea_level	769	459	147	198	8	8	10	64	501	273	29	92	2	2	2	0	6
14856188	Season_creep	143	51	11	15	2	2	2	0	111	27	3	8	0	0	0	0	0
4617935	Shutdown_of_thermohaline_circulation	220	132	29	38	2	2	3	0	145	84	11	23	2	2	3	0	6
206509	Simple_living	1451	594	119	155	6	5	10	25	993	303	30	72	0	0	0	0	14
299024	Solar_variation	1265	397	215	167	18	10	3218	32140	1057	248	116	79	16	9	3216	28908	10
29501	Sustainable_development	2842	1495	597	740	16	14	51	588	1596	701	109	310	6	5	27	105	26
1558869	Temperature_record	146	91	26	34	2	2	3	0	119	67	5	14	0	0	0	0	0
316798	Temperature_record_of_the_past_1000_years	935	279	228	158	40	25	1161	14650	772	173	147	86	36	22	1144	12518	10
387457	Thermohaline_circulation	612	353	108	152	2	2	2	0	355	181	10	55	0	0	0	0	7
696024	Thomas_Schelling	284	212	11	20	2	2	2	0	190	138	6	15	2	2	2	0	4
8282374	Tropical_cyclone	8642	3740	2430	2558	96	79	294	20224	5440	1517	392	861	26	25	175	3425	39
905670	United_Kingdom_Climate_Change_Programme	178	103	11	19	2	2	2	0	106	66	2	10	0	0	0	0	2
31898	United_Nations_Framework_Convention_on_Climate_Change	917	503	80	114	2	2	2	0	615	273	17	50	0	0	0	0	5
32236	Urban_heat_island	1104	392	204	158	46	17	697	11645	875	263	112	92	26	12	633	7452	9
81256	Volcanism	165	69	27	36	0	0	0	0	121	43	0	15	0	0	0	0	1
200167	Water_cycle	3219	1562	1110	1216	18	14	31	392	1723	586	122	407	4	4	10	28	23
33978	Weather	3375	1780	1068	1243	48	37	66	2368	1943	817	179	506	8	8	15	80	26
265307	Weather_modification	945	505	134	156	8	8	21	152	578	254	37	76	4	4	17	60	8
