27021992	Climate_change_in_Scotland	52	24	1	2	0	0	0	0	44	18	0	1	0	0	0	0	0
37789728	Climate_change_in_South_Korea	64	17	3	5	0	0	0	0	61	14	2	4	0	0	0	0	0
25378518	Climate_change_in_Tuvalu	140	36	3	6	0	0	0	0	129	26	0	3	0	0	0	0	1
9717400	Climate_change_in_popular_culture	189	108	57	51	22	13	23	273	111	43	22	15	2	2	3	0	4
13294262	Climate_change_in_the_Arctic	927	278	75	88	8	8	20	88	778	165	36	46	8	8	20	88	9
25369297	Climate_change_in_the_United_Kingdom	117	36	33	21	10	7	64	266	110	32	27	18	10	7	64	266	2
18246585	Climate_change_in_the_United_States	483	197	107	89	38	22	72	1540	285	62	38	19	4	4	38	16	3
2119179	Climate_change_mitigation	2070	701	270	271	40	30	296	8790	1618	400	125	139	30	22	270	5874	22
19770540	Climate_change_mitigation_scenarios	271	144	102	61	58	30	136	4020	123	34	41	8	0	0	0	0	2
25847797	Climate_change_opinion_by_country	42	21	11	11	4	3	4	6	32	11	5	4	0	0	0	0	1
27447253	Climate_change_scenario	6	5	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0
26515053	Climate_change,_industry_and_society	160	86	15	16	2	2	2	0	104	34	3	5	0	0	0	0	4
1624157	Climate_commitment	70	33	2	3	0	0	0	0	64	29	1	2	0	0	0	0	0
1038280	Climate_engineering	1463	473	205	175	52	30	268	7980	1064	191	69	53	8	6	163	234	8
32478026	Climate_oscillation	24	15	0	0	0	0	0	0	20	12	0	0	0	0	0	0	1
18123412	Climate_resilience	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1765281	Climate_sensitivity	427	148	72	57	18	12	211	2040	364	97	43	28	14	9	207	1494	4
797486	Climatic_Research_Unit	537	183	163	104	56	39	200	7644	477	150	132	86	46	32	159	4960	6
47519	Cloud_forcing	47	31	3	6	0	0	0	0	36	24	0	3	0	0	0	0	2
731795	Cloud_physics	165	97	16	30	0	0	0	0	111	57	1	14	0	0	0	0	2
1070309	Competitive_Enterprise_Institute	495	205	26	33	4	3	10	15	367	131	14	20	4	3	10	15	1
2298740	Conservatism_in_the_United_States	4682	1286	722	542	108	59	20471	1187257	3514	593	381	254	64	29	20191	575447	15
5166	Copenhagen	6041	1773	524	538	56	41	735	29930	4267	926	176	250	20	13	300	3744	22
25571621	Copenhagen_Accord	260	111	11	20	0	0	0	0	193	72	2	13	0	0	0	0	2
87410	Coral_reef	5278	2407	1624	1703	48	40	115	4040	2751	836	149	548	2	2	12	0	36
21171721	Current_sea_level_rise	2372	968	576	533	58	34	1732	58718	1640	487	168	204	22	15	1376	4455	18
19187131	Cynicism_(philosophy)	720	462	82	142	4	4	6	16	410	247	15	63	4	4	6	16	10
203241	DIY_ethic	420	289	28	53	0	0	0	0	257	167	6	27	0	0	0	0	6
21490919	Deep_ecology	953	470	71	107	0	0	0	0	674	259	20	60	0	0	0	0	8
8103	Deforestation	7040	3307	2267	2416	56	47	251	11468	3559	1141	220	752	6	6	86	462	33
18287344	Degrowth	324	135	15	14	2	2	9	0	255	85	9	8	2	2	9	0	3
1020046	Detachment_(philosophy)	147	87	11	21	0	0	0	0	109	56	2	12	0	0	0	0	1
368361	Downshifting	101	72	6	11	0	0	0	0	65	43	0	4	0	0	0	0	3
37335	Drought	3016	1496	904	1031	32	25	130	3050	1522	608	102	386	6	5	49	215	17
12382101	Drought_tolerance	30	22	3	6	0	0	0	0	19	13	1	4	0	0	0	0	0
950880	Duane_Elgin	231	43	3	5	0	0	0	0	224	37	3	5	0	0	0	0	1
33143772	Dugald_Semple	55	18	0	0	0	0	0	0	54	17	0	0	0	0	0	0	0
348626	E._F._Schumacher	355	229	23	37	0	0	0	0	239	142	12	25	0	0	0	0	5
1633173	Ecological_engineering	100	62	2	4	0	0	0	0	73	45	0	2	0	0	0	0	2
301500	Ecological_footprint	1377	675	289	350	14	14	359	4956	777	307	48	140	6	6	346	2046	11
45275	Ecology_movement	210	142	33	47	0	0	0	0	120	79	10	23	0	0	0	0	4
27447324	Economic_impacts_of_climate_change	50	31	9	17	0	0	0	0	27	15	1	8	0	0	0	0	1
2649947	Economics_of_global_warming	856	335	169	159	32	24	68	1560	688	195	99	89	16	14	49	644	7
19928041	Effect_of_climate_change_on_plant_biodiversity	310	89	38	45	4	3	4	6	240	38	9	16	0	0	0	0	2
25033588	Effects_of_climate_change_on_humans	577	261	145	136	48	25	109	2575	380	95	51	40	2	2	38	0	2
11476283	Effects_of_climate_change_on_marine_mammals	96	57	21	23	8	6	10	48	56	29	5	10	0	0	0	0	2
2119174	Effects_of_global_warming	3889	1472	971	1032	46	37	341	12543	2717	690	223	390	28	22	317	6864	15
9591749	Effects_of_global_warming_on_Australia	493	240	89	130	6	6	10	36	343	126	17	61	2	2	2	0	7
10865637	Effects_of_global_warming_on_South_Asia	245	142	54	77	2	2	2	0	175	84	14	37	0	0	0	0	4
37104	Emissions_trading	1930	891	258	347	12	9	21	126	1279	422	49	141	6	4	15	32	16
50702	Environmental_engineering	984	543	245	293	12	12	34	384	499	238	20	107	0	0	0	0	7
2364800	Environmental_impact_assessment	665	360	77	122	0	0	0	0	435	197	11	63	0	0	0	0	10
23534209	Environmental_impact_of_agriculture	94	62	14	26	0	0	0	0	66	39	0	10	0	0	0	0	3
6389531	Environmental_impact_of_aviation	450	168	37	42	2	2	8	0	380	116	11	23	0	0	0	0	7
18175045	Environmental_impact_of_biodiesel	72	42	10	15	0	0	0	0	56	30	2	8	0	0	0	0	1
28998489	Environmental_impact_of_cleaning_agents	29	15	1	2	0	0	0	0	27	14	1	2	0	0	0	0	0
34355072	Environmental_impact_of_concrete	29	19	3	5	0	0	0	0	24	15	0	2	0	0	0	0	1
623774	Environmental_impact_of_electricity_generation	448	260	75	109	0	0	0	0	282	137	7	45	0	0	0	0	6
11017175	Environmental_impact_of_fishing	281	140	60	85	0	0	0	0	176	71	3	34	0	0	0	0	4
22373877	Environmental_impact_of_irrigation	151	55	10	16	0	0	0	0	133	42	0	8	0	0	0	0	3
15588468	Environmental_impact_of_meat_production	355	143	36	46	4	4	71	8	271	90	12	24	2	2	69	0	0
23754906	Environmental_impact_of_mining	182	110	56	73	2	2	5	0	92	45	2	25	0	0	0	0	2
19079647	Environmental_impact_of_nanotechnology	68	43	9	15	0	0	0	0	50	31	0	7	0	0	0	0	2
14163295	Environmental_impact_of_nuclear_power	702	265	103	134	8	7	22	133	517	139	10	54	2	2	14	0	10
23035042	Environmental_impact_of_paint	41	23	4	7	0	0	0	0	36	18	2	5	0	0	0	0	2
23020667	Environmental_impact_of_paper	143	77	21	29	0	0	0	0	92	43	3	12	0	0	0	0	2
16534351	Environmental_impact_of_pesticides	321	168	87	112	0	0	0	0	192	83	10	47	0	0	0	0	5
22037708	Environmental_impact_of_pharmaceuticals_and_personal_care_products	103	50	3	6	0	0	0	0	88	40	0	3	0	0	0	0	3
11401059	Environmental_impact_of_reservoirs	347	179	51	77	0	0	0	0	222	95	3	33	0	0	0	0	1
27031687	Environmental_impact_of_roads	74	34	7	13	0	0	0	0	66	27	0	7	0	0	0	0	0
23567924	Environmental_impact_of_shipping	131	84	14	23	0	0	0	0	97	59	3	13	0	0	0	0	7
15980775	Environmental_impact_of_the_coal_industry	574	281	100	124	18	10	21	190	365	128	14	41	0	0	0	0	7
23558678	Environmental_impact_of_the_energy_industry	194	73	33	41	4	3	35	12	165	49	12	22	4	3	35	12	3
12322101	Environmental_impact_of_the_oil_shale_industry	136	49	13	21	0	0	0	0	125	39	4	12	0	0	0	0	2
23747975	Environmental_impact_of_the_petroleum_industry	164	63	12	21	0	0	0	0	126	37	0	9	0	0	0	0	2
25406027	Environmental_impact_of_transport	82	40	8	11	0	0	0	0	55	29	0	6	0	0	0	0	0
23000071	Environmental_impact_of_war	121	57	17	20	4	4	6	16	89	33	3	10	0	0	0	0	0
18985866	Environmental_impact_of_wind_power	1041	335	133	155	8	7	62	371	833	189	49	73	6	5	60	255	9
23099899	Environmental_issue	229	129	70	91	0	0	0	0	118	63	5	42	0	0	0	0	4
27687935	Environmental_issues_with_coral_reefs	175	71	24	34	2	2	3	0	138	43	4	16	0	0	0	0	3
4088601	Environmental_migrant	409	193	35	44	2	2	2	0	261	106	11	25	0	0	0	0	5
2560072	Environmental_mitigation	88	31	3	6	0	0	0	0	73	20	0	3	0	0	0	0	0
45434	Environmental_movement	851	466	122	162	8	7	10	56	529	250	22	74	2	2	3	0	5
286736	Ernest_Callenbach	136	94	7	13	0	0	0	0	92	60	3	9	0	0	0	0	3
18643914	Escape_from_Affluenza	12	11	0	0	0	0	0	0	12	11	0	0	0	0	0	0	0
2348957	European_Climate_Change_Programme	80	53	2	4	0	0	0	0	66	42	1	3	0	0	0	0	2
49417	Extinction	2303	1235	571	699	14	14	34	448	1337	608	81	283	2	2	3	0	27
9068275	Extinction_risk_from_global_warming	231	131	56	55	14	10	37	160	154	66	26	27	8	6	31	60	4
69902	Extreme_weather	841	371	156	169	20	16	144	2272	556	175	54	77	14	11	135	1111	7
18848197	ExxonMobil	2927	1447	508	571	66	55	232	12430	1777	760	165	274	34	31	141	4185	17
25279689	Fisheries_and_climate_change	135	32	1	2	0	0	0	0	128	26	0	1	0	0	0	0	5
2732241	Food_miles	500	287	93	122	2	2	2	0	297	159	22	66	2	2	2	0	6
15662844	Forest_dieback	55	32	0	0	0	0	0	0	46	27	0	0	0	0	0	0	1
155496	Forest_gardening	512	138	17	24	4	4	12	40	453	92	6	13	2	2	10	0	5
48146	Fossil_fuel	5997	2800	2208	2242	76	58	216	12412	2907	970	255	730	16	16	30	432	30
12686181	Fossil-fuel_phase-out	693	255	77	74	32	19	42	760	518	120	31	27	4	3	6	9	1
185313	Freeganism	969	579	103	145	6	6	8	30	570	296	19	65	2	2	3	0	7
2894539	Frugality	541	342	111	156	8	7	13	63	261	153	25	62	2	2	4	0	4
14202975	G8_Climate_Change_Roundtable	31	23	0	0	0	0	0	0	24	18	0	0	0	0	0	0	0
12843792	Genetic_pollution	664	159	45	47	10	7	187	525	578	104	23	26	8	5	185	365	3
1563572	Geologic_temperature_record	170	89	23	36	2	2	4	0	108	58	5	21	0	0	0	0	2
794286	Geological_Society_of_America	117	71	3	5	0	0	0	0	98	59	0	3	0	0	0	0	1
3414021	George_W._Bush	45383	14298	14943	10558	1552	898	25558	22940308	34039	7908	6977	5255	848	537	21237	11397825	79
126588	Gift_economy	1540	530	124	147	8	8	94	736	1215	311	57	82	4	4	89	232	8
1067415	Glacial_period	155	93	19	31	0	0	0	0	114	62	4	17	0	0	0	0	2
12463	Glacier	4451	2111	1408	1454	38	33	116	3729	2450	905	194	528	8	8	14	88	25
38052446	Global_climate_regime	21	6	0	0	0	0	0	0	18	4	0	0	0	0	0	0	1
295445	Global_cooling	2216	878	805	621	142	84	1429	119868	1584	449	392	283	92	53	1265	57081	14
407233	Global_dimming	1406	585	226	274	4	4	8	16	918	293	40	119	2	2	4	0	8
5042951	Global_warming	19833	4598	5153	3159	712	323	22635	7306583	16540	2793	3189	1790	602	250	22294	5570000	52
37758770	Global_warming_(disambiguation)	9	7	2	4	0	0	0	0	6	4	0	2	0	0	0	0	0
13109	Global_warming_controversy	6534	1680	1310	934	206	111	7646	848151	5422	927	776	478	180	94	7586	701804	22
41994159	Global_warming_hiatus	86	19	9	8	2	2	9	0	86	19	9	8	2	2	9	0	2
12908	Global-warming_potential	330	208	64	77	6	6	16	72	206	111	22	38	4	4	12	20	5
888264	Glossary_of_climate_change	299	131	36	44	0	0	0	0	224	89	9	21	0	0	0	0	6
98514	Green_anarchism	771	294	40	61	4	4	26	96	617	185	16	36	2	2	24	0	7
12395	Greenhouse_effect	4913	2115	1668	1570	56	41	7710	315946	2788	837	353	548	26	19	7618	144666	23
21350772	Greenhouse_gas	5454	2326	1666	1670	98	63	2393	145215	3464	994	369	600	52	32	2181	66976	27
40455753	Greenhouse_gas_emissions_accounting	15	9	1	2	0	0	0	0	15	9	1	2	0	0	0	0	0
8271169	Guy_Stewart_Callendar	68	44	2	4	0	0	0	0	59	37	1	3	0	0	0	0	0
1707053	Habitat_destruction	919	510	270	343	10	10	13	110	484	213	19	139	0	0	0	0	13
5840756	Harlan_Hubbard	47	28	2	4	0	0	0	0	43	24	0	2	0	0	0	0	1
293270	Heat_wave	1280	708	244	298	26	19	70	1235	698	327	35	112	8	6	25	126	14
43421	Henry_David_Thoreau	5046	2295	1350	1449	44	39	120	4524	2843	970	195	516	18	16	59	736	30
47646	Hippie	10685	4224	2732	2911	144	99	1710	169092	6867	1691	590	1110	50	31	1424	44051	49
6889084	Historical_climatology	113	45	7	10	2	2	5	0	102	35	4	7	2	2	5	0	1
23423379	History_of_climate_change_science	263	111	43	52	8	8	12	64	218	76	21	32	8	8	12	64	2
1728672	Human_impact_on_the_environment	557	322	110	152	6	4	9	24	360	174	22	70	0	0	0	0	7
11632817	Human_impact_on_the_nitrogen_cycle	186	84	24	37	0	0	0	0	132	50	1	18	0	0	0	0	5
4599275	Human_overpopulation	5304	2277	1040	1212	50	38	683	21356	3247	941	177	468	14	12	509	4656	23
19187635	IPCC_Fifth_Assessment_Report	282	114	40	40	10	7	19	112	234	73	21	22	10	7	19	112	4
4243210	IPCC_Fourth_Assessment_Report	868	329	131	124	26	20	104	1980	632	214	62	65	18	14	81	1064	10
1263418	IPCC_Second_Assessment_Report	61	30	2	3	0	0	0	0	59	28	2	3	0	0	0	0	1
1262978	IPCC_Third_Assessment_Report	80	47	4	7	0	0	0	0	74	42	1	4	0	0	0	0	1
15361	Ice_age	4157	2059	1276	1401	38	29	131	3538	2271	860	150	497	10	8	35	168	21
493760	Ice_sheet	310	191	67	77	6	6	13	66	200	113	9	31	0	0	0	0	5
21435575	Ice-albedo_feedback	37	23	3	6	0	0	0	0	33	19	0	2	0	0	0	0	0
17321713	Index_of_climate_change_articles	208	69	15	19	0	0	0	0	190	60	10	14	0	0	0	0	3
8991205	Indian_Ocean_Dipole	86	47	2	4	0	0	0	0	61	34	0	1	0	0	0	0	2
31253390	Individual_action_on_climate_change	25	16	2	3	0	0	0	0	15	7	0	1	0	0	0	0	1
3040255	Individual_and_political_action_on_climate_change	776	328	107	104	16	12	60	696	506	163	48	46	8	7	50	266	5
15022	Infrared	3146	1644	892	1006	28	25	56	1300	1676	695	101	358	4	4	5	12	20
182371	Instrumental_temperature_record	1123	357	258	227	30	17	1047	17357	839	196	100	98	24	12	1036	12120	12
427175	Intentional_community	406	240	34	45	6	6	12	60	291	155	16	26	6	6	12	60	4
12453771	Intentional_living	66	44	6	12	0	0	0	0	51	32	3	9	0	0	0	0	3
15030	Intergovernmental_Panel_on_Climate_Change	2545	786	567	355	100	49	3167	154889	2150	540	399	210	82	39	3108	120978	19
2794507	Iris_hypothesis	92	57	4	8	0	0	0	0	82	48	0	4	0	0	0	0	0
890916	James_Hansen	1592	528	398	245	114	59	1007	59236	1363	373	308	170	92	49	975	47628	13
159229	Jesus_movement	578	283	49	61	4	4	35	108	364	161	20	34	2	2	27	0	0
1812162	Jim_Merkel	40	33	1	2	0	0	0	0	30	26	1	2	0	0	0	0	1
3830833	Joint_Implementation	55	43	1	2	0	0	0	0	45	34	0	1	0	0	0	0	1
1441581	Keeling_Curve	217	122	18	26	4	4	6	16	158	83	9	17	2	2	4	0	4
16775	Kyoto_Protocol	7307	3360	1615	1716	72	50	1607	80050	4143	1325	256	587	28	18	1429	24624	37
3282070	Land_Allocation_Decision_Support_System	59	19	1	2	0	0	0	0	23	16	0	0	0	0	0	0	0
1436198	Land_degradation	452	278	133	186	6	6	8	30	211	128	7	78	0	0	0	0	3
56309	Land_use	443	291	105	144	10	7	12	70	251	158	15	66	0	0	0	0	6
4024695	Land_use,_land-use_change_and_forestry	108	63	28	25	18	10	18	160	78	37	10	7	0	0	0	0	0
18622119	Leo_Tolstoy	2347	1177	273	348	14	11	133	924	1691	767	71	190	4	3	53	12	23
11700559	List_of_scientists_opposing_the_mainstream_scientific_assessment_of_global_warming	3391	641	880	393	222	87	5079	441612	3005	458	694	260	202	79	5016	396027	18
36786	Little_Ice_Age	1907	841	463	436	48	28	589	14784	1295	434	164	184	32	19	489	8132	11
24031860	Long-term_effects_of_global_warming	196	107	53	56	10	6	10	48	119	47	16	19	0	0	0	0	1
8941842	Low-carbon_economy	585	252	42	61	4	3	17	6	417	160	17	38	2	2	15	0	5
38731998	Low-impact_development_(UK)	160	21	1	2	0	0	0	0	126	11	1	2	0	0	0	0	0
29388631	Manufactured_controversy	24	19	0	0	0	0	0	0	24	19	0	0	0	0	0	0	0
30875169	Mark_Boyle_(Moneyless_Man)	62	31	2	4	0	0	0	0	46	21	1	3	0	0	0	0	0
28370160	Media_coverage_of_climate_change	243	123	46	46	16	11	23	231	165	62	18	19	2	2	9	0	3
529832	Mendicant	121	89	14	24	0	0	0	0	75	54	1	9	0	0	0	0	2
18582230	Methane	3061	1609	801	938	38	30	90	2640	1821	721	127	346	4	4	6	8	26
372608	Milankovitch_cycles	885	463	120	150	6	5	64	310	607	259	31	63	2	2	59	0	5
15543252	Mitigation_banking	39	32	4	8	0	0	0	0	32	26	1	5	0	0	0	0	0
19626	Monasticism	880	506	124	170	8	8	12	72	536	268	21	87	2	2	3	0	5
1522804	Mother_Earth_News	115	76	4	8	0	0	0	0	74	55	1	5	0	0	0	0	3
3343544	Movement_for_Compassionate_Living	58	26	6	10	0	0	0	0	49	19	1	5	0	0	0	0	2
6038092	Naomi_Oreskes	374	139	72	46	16	10	144	1410	350	122	59	36	14	9	139	1224	5
352597	National_Climate_Assessment	93	47	8	15	0	0	0	0	73	38	3	10	0	0	0	0	3
229466	National_Geographic_(magazine)	684	401	67	78	6	5	44	165	373	223	17	43	2	2	8	0	7
558685	Natural_environment	1913	957	524	657	12	11	25	242	914	421	56	248	2	2	2	0	17
41737459	Nature_Climate_Change	10	2	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0
6831916	New_Monasticism	395	140	15	24	2	2	2	0	282	79	6	13	0	0	0	0	2
11915214	Nick_Rosen	60	33	0	0	0	0	0	0	55	29	0	0	0	0	0	0	1
995531	No_frills	376	254	23	38	0	0	0	0	186	120	2	17	0	0	0	0	2
178755	Nonviolence	1324	733	126	201	6	5	12	20	819	399	28	112	4	3	10	6	15
22153	Nuclear_power	7579	2551	1582	1497	84	56	3143	175336	5136	1194	344	548	46	28	2844	79296	27
7129693	Nunavut	2575	1350	632	743	20	18	36	504	1556	662	80	292	2	2	2	0	23
2801560	Ocean_acidification	1127	497	170	197	8	6	10	48	791	251	36	71	2	2	3	0	7
13165796	Ocean_heat_content	44	13	5	7	0	0	0	0	40	9	2	4	0	0	0	0	0
2923194	Off-the-grid	358	202	31	53	0	0	0	0	211	119	8	29	0	0	0	0	4
32407015	Open_Source_Ecology	190	53	4	8	0	0	0	0	180	44	2	5	0	0	0	0	2
1449483	Orbital_forcing	76	49	6	8	0	0	0	0	65	41	2	5	0	0	0	0	1
25111839	Overexploitation	258	76	25	28	2	2	5	0	225	54	5	14	0	0	0	0	2
44183	Ozone_depletion	3722	1842	1086	1229	36	33	157	3531	1999	732	126	406	14	12	76	312	27
1277926	Pacific_decadal_oscillation	206	112	12	19	2	2	2	0	149	74	3	11	0	0	0	0	4
51042	Paleoclimatology	632	320	77	95	6	5	42	190	483	220	24	51	6	5	42	190	13
30876688	Particulates	902	516	105	162	2	2	3	0	549	285	12	72	0	0	0	0	13
394660	Peace_Pilgrim	228	111	13	23	0	0	0	0	155	78	8	17	0	0	0	0	2
849508	Peak_oil	3781	1245	433	456	56	41	316	11644	2564	617	164	219	14	11	147	1430	21
536188	Phenology	289	166	29	46	0	0	0	0	185	98	3	20	0	0	0	0	2
9038260	Phosphorus_cycle	662	355	199	235	8	6	10	48	300	129	17	81	0	0	0	0	5
26406489	Physical_impacts_of_climate_change	145	71	18	23	6	4	6	16	121	48	5	9	0	0	0	0	3
14336171	Plain_dress	65	35	4	7	0	0	0	0	47	22	2	5	0	0	0	0	0
309344	Plain_people	164	91	10	18	0	0	0	0	130	60	0	6	0	0	0	0	0
24458151	Planetary_boundaries	956	273	178	117	80	43	310	13244	674	76	74	23	6	5	68	80	5
2260887	Politics_of_global_warming	824	216	48	57	10	10	38	350	742	167	28	37	8	8	35	256	7
24872	Pollution	4946	2357	1602	1740	46	45	205	9090	2692	953	182	615	2	2	3	0	32
940606	Population_growth	1151	727	281	406	4	3	5	6	623	349	34	172	4	3	5	6	11
747328	Proxy_(climate)	161	77	14	19	2	2	2	0	131	51	3	8	2	2	2	0	2
25428398	Public_opinion_on_climate_change	510	190	130	95	64	38	89	3306	354	62	60	27	10	9	12	81	4
4812151	Quakers	5842	2473	894	1090	28	24	84	1920	3233	1011	135	403	4	4	8	20	27
467147	Radiative_forcing	294	167	36	46	2	2	2	0	191	99	7	21	0	0	0	0	4
5823188	Rainwater_tank	399	192	44	61	2	2	4	0	276	115	12	32	0	0	0	0	5
42132	Rastafari_movement	7421	3538	1574	1736	54	36	671	24048	3847	1169	238	554	18	10	596	5470	32
